time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2008-02-02,13.4,11.0,16.6,0.0,,,3.4,,,
2008-02-03,12.4,6.0,18.4,0.0,,,3.5,,,
2008-02-04,13.7,9.0,20.0,,,189.0,6.2,,,
2008-02-05,13.9,9.0,18.6,,,60.0,5.3,,,
2008-02-06,13.9,8.0,19.6,,,,4.1,,,
2008-02-07,13.3,8.0,18.6,,,,5.1,,,
2008-02-08,14.0,8.0,21.5,,,,2.5,,,
2008-02-09,14.8,9.0,22.5,,,93.0,3.5,,,
2008-02-10,16.8,,22.4,,,,,,,
2008-02-11,18.4,13.6,26.0,,,78.0,4.8,,,
2008-02-12,16.1,13.0,21.5,,,192.0,5.8,,,
2008-02-13,12.3,10.8,,,,,,,,
2008-02-14,16.6,9.8,20.0,,,,10.7,,,
2008-02-15,16.8,11.0,22.6,,,89.0,6.4,,,
2008-02-16,18.4,10.0,25.5,,,126.0,5.7,,,
