time,tavg,tmin,tmax,prcp,wdir,wspd,wpgt,pres
2018-08-28,24.3,22.0,26.5,0.0,334.0,14.4,31.5,1015.9
2018-08-29,23.7,22.0,25.9,0.0,5.0,16.9,35.2,1017.9
2018-08-30,23.3,20.8,25.0,0.0,8.0,14.3,35.2,1015.6
2018-08-31,25.0,20.4,27.3,0.0,337.0,12.7,31.5,1012.8
2018-09-01,25.6,21.7,28.0,0.25,332.0,9.9,27.8,1011.9
2018-09-02,25.2,22.7,27.5,0.5,293.0,12.1,31.5,1013.9
2018-09-03,24.3,21.9,27.0,0.0,311.0,12.9,29.6,1014.4
2018-09-04,24.3,21.3,26.1,0.0,351.0,11.4,29.6,1014.3
2018-09-05,23.9,19.6,26.1,0.0,7.0,14.1,33.3,1016.0
2018-09-06,23.5,21.3,26.0,0.0,17.0,14.4,33.3,1015.7
2018-09-07,22.8,20.7,25.1,0.0,17.0,15.4,35.2,1013.7
2018-09-08,23.3,19.9,26.0,0.0,356.0,12.8,33.3,1015.8
2018-09-09,23.1,18.7,25.7,0.0,24.0,15.6,35.2,1017.7
2018-09-10,23.6,18.5,25.9,0.0,32.0,13.3,35.2,1016.2
2018-09-11,24.3,19.5,26.4,1.7,316.0,11.2,27.8,1015.2
2018-09-12,25.9,22.1,31.0,3.4,290.0,11.6,27.8,1019.6
2018-09-13,22.2,21.0,23.1,5.1,30.0,9.1,25.9,1019.6
2018-09-14,23.7,19.5,26.1,11.9,16.0,12.2,27.8,1017.4
2018-09-15,23.6,20.0,25.4,0.0,0.0,12.5,31.5,1017.1
2018-09-16,24.6,21.4,26.4,0.0,7.0,12.5,31.5,1016.2
2018-09-17,24.0,22.0,27.0,0.0,295.0,10.5,29.6,1014.1
2018-09-18,25.6,21.0,28.2,0.0,329.0,10.0,27.8,1015.3
2018-09-19,25.3,21.7,27.6,0.0,29.0,12.7,29.6,1017.3
2018-09-20,25.9,21.0,28.4,0.0,14.0,12.8,29.6,1017.7
2018-09-21,24.6,21.6,27.1,0.0,15.0,13.7,31.5,1016.8
2018-09-22,25.1,20.7,27.8,0.0,15.0,11.3,29.6,1016.5
2018-09-23,25.1,21.0,29.0,0.0,300.0,9.9,25.9,1016.5
2018-09-24,24.9,20.0,28.0,0.0,297.0,11.7,24.1,1016.6
2018-09-25,25.1,19.3,28.5,0.0,3.0,9.6,25.9,1017.1
2018-09-26,25.6,20.4,27.5,0.0,8.0,11.5,25.9,1017.3
2018-09-27,26.9,21.4,31.3,0.0,345.0,12.7,29.6,1017.2
2018-09-28,25.4,20.4,29.3,1.0,297.0,11.2,27.8,1014.7
2018-09-29,25.2,20.9,28.0,2.0,298.0,11.1,29.6,1014.2
2018-09-30,24.4,21.3,28.3,0.0,331.0,10.5,29.6,1015.9
2018-10-01,24.5,20.0,27.3,0.0,26.0,12.0,31.5,1017.2
2018-10-02,24.7,20.6,27.5,0.0,47.0,12.9,35.2,1016.7
2018-10-03,24.9,17.9,29.0,0.0,43.0,11.3,33.3,1016.5
2018-10-04,24.3,17.8,28.4,0.0,348.0,7.9,27.8,1015.1
2018-10-05,24.9,15.6,30.3,0.0,88.0,8.2,25.9,1012.9
2018-10-06,26.3,22.1,29.2,0.0,319.0,8.7,27.8,1014.5
2018-10-07,25.4,22.3,28.4,0.0,354.0,10.9,27.8,1016.3
2018-10-08,23.3,20.7,26.4,0.0,2.0,11.5,29.6,1014.0
2018-10-09,23.4,20.0,26.3,0.25,48.0,9.1,25.9,1008.9
2018-10-10,22.7,18.5,26.7,0.5,199.0,13.1,27.8,1007.8
2018-10-11,22.9,19.0,26.5,3.0,265.0,12.4,29.6,1015.2
2018-10-12,22.9,17.0,26.6,0.0,59.0,12.1,29.6,1019.5
2018-10-13,24.2,16.9,29.4,0.0,333.0,8.1,29.6,1015.1
2018-10-14,19.4,16.7,23.6,0.0,189.0,16.4,29.6,1015.5
2018-10-15,19.7,13.7,22.7,0.0,247.0,11.4,29.6,1016.6
2018-10-16,20.9,17.0,24.0,2.0,245.0,12.4,33.3,1015.6
2018-10-17,21.1,16.7,24.0,3.0,301.0,9.9,27.8,1016.2
2018-10-18,18.8,16.0,21.6,13.0,285.0,15.5,35.2,1011.9
2018-10-19,18.1,15.8,21.4,25.9,242.0,10.2,27.8,1009.6
2018-10-20,19.6,13.3,23.0,5.1,223.0,12.2,25.9,1012.0
2018-10-21,20.9,15.0,24.1,0.0,168.0,9.9,24.1,1015.9
2018-10-22,21.0,15.7,24.0,0.0,64.0,8.6,25.9,1017.4
2018-10-23,21.2,17.0,25.0,0.0,119.0,11.7,27.8,1020.6
2018-10-24,21.0,15.8,24.0,0.0,69.0,8.4,25.9,1020.6
2018-10-25,20.7,15.3,23.8,0.0,68.0,7.5,24.1,1017.2
2018-10-26,21.3,18.7,24.0,1.0,223.0,7.7,24.1,1014.2
2018-10-27,20.0,18.0,22.1,4.1,273.0,13.1,31.5,1012.3
2018-10-28,14.2,11.0,16.8,4.1,311.0,19.2,40.8,1010.1
2018-10-29,14.9,10.7,18.0,14.0,237.0,12.1,27.8,1014.9
2018-10-30,15.4,11.9,18.0,2.0,231.0,24.8,40.8,1011.0
2018-10-31,15.9,12.4,18.4,22.1,230.0,20.3,46.3,1012.8
2018-11-01,18.4,15.7,20.6,8.9,298.0,11.4,31.5,1017.4
2018-11-02,17.4,12.1,20.1,2.0,76.0,12.8,27.8,1024.2
2018-11-03,18.2,12.4,21.2,0.0,73.0,9.6,25.9,1021.2
2018-11-04,18.8,14.5,21.8,0.0,44.0,8.3,22.2,1016.2
2018-11-05,16.2,14.9,18.0,0.0,258.0,10.6,29.6,1014.4
2018-11-06,16.6,11.8,20.0,0.0,128.0,8.1,20.4,1017.4
2018-11-07,17.1,10.8,20.5,0.0,148.0,8.8,20.4,1018.7
2018-11-08,17.9,9.0,23.0,0.0,235.0,10.5,27.8,1020.2
2018-11-09,17.1,12.3,20.0,0.0,101.0,11.4,27.8,1023.4
2018-11-10,15.9,10.6,19.0,0.0,66.0,10.3,25.9,1020.7
2018-11-11,16.3,9.0,21.1,0.0,132.0,8.0,20.4,1016.0
2018-11-12,15.2,13.2,16.5,0.5,191.0,10.1,24.1,1015.3
2018-11-13,16.9,12.7,19.2,1.0,70.0,10.3,24.1,1017.6
2018-11-14,17.9,13.4,21.8,0.0,222.0,9.4,22.2,1014.6
2018-11-15,18.0,12.7,22.8,0.0,177.0,10.3,22.2,1013.3
2018-11-16,17.7,14.9,20.2,0.0,230.0,8.5,24.1,1013.8
2018-11-17,17.9,12.7,22.4,0.0,217.0,7.5,20.4,1010.9
2018-11-18,14.9,13.6,17.7,3.0,224.0,17.4,40.8,1004.6
2018-11-19,15.4,11.4,18.2,29.0,221.0,16.9,35.2,1007.6
2018-11-20,17.1,13.5,20.1,13.0,237.0,16.0,37.0,1012.1
2018-11-21,17.7,14.4,20.5,6.1,228.0,12.8,29.6,1015.4
2018-11-22,15.8,14.8,18.2,5.1,192.0,7.8,24.1,1014.2
2018-11-23,15.4,13.5,17.1,19.1,41.0,6.4,22.2,1016.4
2018-11-24,15.9,11.7,19.2,7.9,196.0,10.3,24.1,1019.0
2018-11-25,17.5,13.2,20.7,0.5,228.0,15.2,33.3,1019.7
2018-11-26,16.2,14.0,18.0,5.1,76.0,14.8,31.5,1021.6
2018-11-27,14.4,10.0,17.2,2.0,79.0,11.9,29.6,1022.0
2018-11-28,15.3,6.8,20.4,0.0,164.0,5.6,18.5,1022.4
2018-11-29,17.9,12.0,23.6,0.0,202.0,7.2,18.5,1022.1
2018-11-30,17.0,12.8,20.5,0.0,208.0,8.2,18.5,1022.9
2018-12-01,16.8,15.0,19.0,0.0,60.0,10.0,27.8,1023.6
2018-12-02,16.1,10.9,19.5,0.0,79.0,7.8,22.2,1023.5
2018-12-03,16.6,10.0,21.0,0.0,94.0,5.9,18.5,1022.2
2018-12-04,17.9,12.4,23.3,0.0,163.0,7.8,22.2,1021.2
2018-12-05,16.6,11.3,18.5,0.09999999999999999,74.0,7.9,22.2,1022.8
2018-12-06,16.8,13.4,19.8,0.19999999999999998,86.0,7.5,20.4,1025.3
2018-12-07,16.0,14.6,18.4,0.3,59.0,7.6,22.2,1027.1
2018-12-08,14.3,12.0,17.0,0.0,70.0,9.8,25.9,1027.6
2018-12-09,14.2,10.5,18.2,0.0,80.0,7.8,20.4,1026.4
2018-12-10,14.3,7.9,17.7,0.0,227.0,7.4,22.2,1024.7
2018-12-11,15.6,13.0,18.4,0.0,192.0,7.8,18.5,1024.7
2018-12-12,15.4,9.6,19.9,0.0,224.0,9.5,16.7,1023.8
2018-12-13,15.6,12.6,19.1,0.0,241.0,12.7,35.2,1022.9
2018-12-14,14.7,10.0,17.9,2.0,108.0,8.8,24.1,1026.7
2018-12-15,15.3,9.8,18.6,0.0,86.0,13.2,27.8,1027.1
2018-12-16,14.9,8.0,19.1,0.0,92.0,8.4,22.2,1026.8
2018-12-17,15.1,10.0,18.3,0.0,85.0,10.8,25.9,1025.9
2018-12-18,16.7,8.0,23.0,0.0,205.0,7.9,24.1,1024.2
2018-12-19,15.2,9.6,19.7,0.0,197.0,8.0,18.5,1025.6
2018-12-20,15.9,13.5,19.0,0.0,90.0,9.2,27.8,1026.6
2018-12-21,14.9,10.0,17.6,0.0,79.0,11.9,25.9,1027.7
2018-12-22,15.1,7.0,21.0,0.0,135.0,5.7,18.5,1027.0
2018-12-23,16.1,9.7,22.9,0.0,159.0,8.3,22.2,1027.0
2018-12-24,15.0,7.1,21.0,0.0,183.0,5.6,18.5,1025.6
2018-12-25,15.7,8.0,22.0,0.0,176.0,7.2,18.5,1024.5
2018-12-26,13.8,5.8,19.0,0.0,134.0,8.1,20.4,1025.8
2018-12-27,13.1,5.0,18.2,0.0,114.0,6.4,18.5,1025.8
2018-12-28,14.6,10.0,18.5,0.0,99.0,9.3,24.1,1025.2
2018-12-29,13.1,8.4,16.0,0.0,107.0,9.0,22.2,1021.3
2018-12-30,13.9,7.3,18.4,0.0,157.0,8.7,22.2,1020.0
2018-12-31,13.1,6.0,17.8,0.0,192.0,6.7,18.5,1025.1
2019-01-01,13.7,6.9,19.1,0.0,203.0,7.2,18.5,1029.0
2019-01-02,12.7,6.6,18.0,0.0,187.0,7.5,16.7,1029.2
2019-01-03,12.3,5.9,16.1,0.0,109.0,10.0,22.2,1025.5
2019-01-04,12.0,4.0,17.4,0.0,131.0,8.1,16.7,1026.1
2019-01-05,12.6,4.2,18.0,0.0,154.0,7.4,20.4,1029.2
2019-01-06,12.2,2.1,18.0,0.0,185.0,8.3,18.5,1029.4
2019-01-07,12.2,5.2,21.6,0.0,131.0,10.0,20.4,1027.7
2019-01-08,12.0,3.3,16.3,0.0,99.0,8.3,22.2,1025.6
2019-01-09,12.1,4.7,17.1,0.0,234.0,8.8,18.5,1022.0
2019-01-10,12.8,5.8,17.5,0.0,207.0,8.9,20.4,1018.3
2019-01-11,12.9,6.0,17.1,0.0,119.0,10.9,24.1,1020.0
2019-01-12,12.7,6.0,17.1,0.0,94.0,8.5,22.2,1022.7
2019-01-13,13.1,4.1,19.0,0.0,218.0,7.7,16.7,1024.9
2019-01-14,12.8,4.4,17.5,0.0,179.0,8.4,18.5,1023.5
2019-01-15,12.5,5.9,17.2,0.0,232.0,8.4,18.5,1021.5
2019-01-16,13.4,6.3,18.0,0.0,224.0,11.9,24.1,1020.4
2019-01-17,13.6,9.0,17.4,0.0,245.0,9.6,22.2,1018.7
2019-01-18,13.4,9.0,16.4,5.1,180.0,9.2,20.4,1020.5
2019-01-19,14.1,7.0,17.5,0.0,229.0,13.4,33.3,1023.0
2019-01-20,15.0,13.6,16.5,7.9,297.0,15.9,33.3,1021.1
2019-01-21,13.7,9.0,16.8,3.0,332.0,11.1,24.1,1022.4
2019-01-22,12.8,6.0,17.0,0.8,233.0,8.5,25.9,1024.7
2019-01-23,13.2,10.6,16.0,0.3,230.0,9.3,24.1,1023.0
2019-01-24,14.4,11.7,16.4,4.1,237.0,7.1,24.1,1017.5
2019-01-25,13.7,8.0,17.0,0.5,96.0,10.7,24.1,1016.3
2019-01-26,13.5,10.9,15.5,0.0,202.0,6.9,20.4,1019.6
2019-01-27,14.8,10.2,18.0,0.0,246.0,9.1,24.1,1022.7
2019-01-28,14.2,10.5,16.7,0.0,44.0,12.3,25.9,1025.3
2019-01-29,14.4,10.4,17.4,0.0,99.0,8.0,22.2,1024.1
2019-01-30,14.9,11.6,18.0,0.0,247.0,9.3,20.4,1020.7
2019-01-31,14.7,11.0,18.2,0.3,224.0,12.4,29.6,1017.1
2019-02-01,14.9,13.0,16.3,0.0,253.0,21.2,42.6,1013.2
2019-02-02,13.6,10.0,16.3,20.1,309.0,11.5,29.6,1020.3
2019-02-03,12.2,6.0,15.5,0.8,90.0,11.9,33.3,1025.9
2019-02-04,12.6,7.9,15.5,0.0,69.0,14.4,27.8,1025.5
2019-02-05,13.6,6.0,18.3,0.0,110.0,7.5,20.4,1026.1
2019-02-06,14.1,4.7,19.2,0.0,89.0,10.7,20.4,1024.6
2019-02-07,14.6,8.6,17.7,0.0,95.0,8.4,24.1,1024.3
2019-02-08,13.7,6.9,17.2,0.0,93.0,8.8,24.1,1023.3
2019-02-09,13.5,7.9,17.0,0.0,105.0,9.2,25.9,1023.6
2019-02-10,14.2,8.8,17.5,0.0,93.0,11.5,29.6,1026.2
2019-02-11,14.9,9.0,18.2,0.0,74.0,14.4,31.5,1026.8
2019-02-12,13.9,12.6,16.6,0.0,66.0,11.7,27.8,1025.2
2019-02-13,14.4,8.0,18.0,0.0,97.0,6.9,22.2,1024.4
2019-02-14,20.1,9.7,27.0,0.0,210.0,10.7,25.9,1024.0
2019-02-15,14.3,7.0,19.7,0.0,290.0,7.8,24.1,1020.4
2019-02-16,16.4,12.4,19.5,0.0,221.0,13.0,27.8,1018.0
2019-02-17,15.8,10.3,19.6,0.0,235.0,10.0,24.1,1020.0
2019-02-18,12.7,11.0,14.6,0.0,215.0,15.8,31.5,1016.5
2019-02-19,13.7,6.0,18.0,5.1,108.0,11.5,27.8,1017.5
2019-02-20,13.8,7.4,17.5,0.0,87.0,9.6,24.1,1019.3
2019-02-21,16.2,8.1,21.5,0.0,119.0,7.8,25.9,1022.4
2019-02-22,19.6,12.3,26.0,0.0,112.0,9.6,25.9,1025.6
2019-02-23,17.2,7.4,23.0,0.0,73.0,9.4,27.8,1026.8
2019-02-24,15.7,9.0,19.2,0.0,71.0,10.6,27.8,1024.6
2019-02-25,17.3,6.9,23.1,0.0,99.0,8.3,25.9,1022.7
2019-02-26,18.9,10.5,24.5,0.0,235.0,9.1,24.1,1023.0
2019-02-27,16.2,11.0,19.2,0.0,331.0,10.5,25.9,1026.4
2019-02-28,16.0,11.4,19.0,0.0,45.0,9.1,25.9,1027.6
2019-03-01,15.7,7.7,19.0,0.0,294.0,10.2,25.9,1026.8
2019-03-02,16.6,12.0,19.0,0.0,16.0,12.4,27.8,1026.1
2019-03-03,16.2,12.1,18.5,0.0,50.0,10.6,25.9,1024.1
2019-03-04,15.4,9.9,19.2,0.0,36.0,11.0,25.9,1024.1
2019-03-05,16.0,10.0,19.2,0.0,66.0,9.4,24.1,1019.4
2019-03-06,16.5,13.0,21.2,0.0,247.0,16.7,38.9,1017.6
2019-03-07,15.2,12.0,17.4,4.1,322.0,13.1,27.8,1020.9
2019-03-08,13.6,9.9,17.2,2.0,206.0,13.3,31.5,1021.5
2019-03-09,16.1,9.9,19.6,2.0,58.0,15.2,37.0,1024.7
2019-03-10,16.6,10.0,20.7,0.0,49.0,12.4,29.6,1025.4
2019-03-11,16.7,8.7,20.3,0.0,31.0,11.6,25.9,1026.1
2019-03-12,16.5,9.8,21.0,0.0,350.0,8.7,25.9,1026.0
2019-03-13,16.2,14.4,19.4,0.0,23.0,14.8,31.5,1026.5
2019-03-14,16.0,12.0,18.4,0.0,56.0,15.7,31.5,1024.0
2019-03-15,17.0,11.3,21.3,0.0,65.0,9.5,25.9,1021.8
2019-03-16,16.8,10.6,19.6,0.0,350.0,10.1,25.9,1020.1
2019-03-17,17.8,14.7,20.5,0.0,28.0,15.3,31.5,1019.6
2019-03-18,16.3,13.0,19.6,0.0,32.0,16.5,33.3,1020.4
2019-03-19,17.3,12.9,20.0,0.0,45.0,14.6,33.3,1019.2
2019-03-20,16.4,9.5,20.6,0.0,54.0,18.6,38.9,1017.6
2019-03-21,16.0,11.0,19.1,0.0,48.0,22.6,42.6,1016.4
2019-03-22,16.3,10.0,19.6,0.0,45.0,16.4,37.0,1015.9
2019-03-23,18.9,9.7,22.2,0.0,32.0,9.8,29.6,1013.2
2019-03-24,19.9,13.0,24.0,0.0,44.0,10.6,29.6,1013.8
2019-03-25,19.0,14.0,22.0,0.0,62.0,13.0,33.3,1009.9
2019-03-26,18.7,15.5,22.3,0.0,315.0,16.8,35.2,1007.7
2019-03-27,17.8,14.8,21.0,0.3,275.0,14.6,25.9,1012.9
2019-03-28,17.2,12.1,20.1,4.1,298.0,10.9,27.8,1016.4
2019-03-29,18.3,13.0,21.5,0.0,305.0,10.8,27.8,1016.4
2019-03-30,17.3,13.8,21.5,0.3,303.0,12.1,27.8,1013.1
2019-03-31,18.0,15.0,20.3,6.1,256.0,14.7,37.0,1012.3
2019-04-01,17.8,12.9,21.1,0.0,284.0,15.2,29.6,1014.4
2019-04-02,17.2,13.9,19.5,0.0,52.0,16.1,33.3,1014.6
2019-04-03,17.2,14.1,20.0,0.0,43.0,18.4,31.5,1009.6
2019-04-04,15.6,14.6,17.5,0.0,323.0,14.1,35.2,1009.1
2019-04-05,14.2,12.0,16.6,0.0,253.0,18.4,44.5,1011.0
2019-04-06,13.9,8.7,17.0,13.0,236.0,16.6,42.6,1015.6
2019-04-07,17.1,11.4,20.3,1.0,249.0,14.2,31.5,1018.9
2019-04-08,17.6,12.3,20.7,0.0,257.0,14.1,31.5,1019.4
2019-04-09,16.8,14.0,19.1,0.3,2.0,15.9,33.3,1019.8
2019-04-10,16.6,13.7,18.5,0.0,45.0,20.9,35.2,1019.4
2019-04-11,16.7,13.5,19.0,0.0,39.0,16.9,33.3,1019.8
2019-04-12,16.9,11.0,19.4,0.0,44.0,14.4,33.3,1018.7
2019-04-13,17.8,12.8,20.3,0.0,44.0,12.7,31.5,1019.4
2019-04-14,19.8,11.3,23.8,0.0,61.0,13.5,31.5,1016.6
2019-04-15,19.4,15.8,22.2,0.0,296.0,14.3,33.3,1016.7
2019-04-16,19.1,13.1,21.7,0.0,41.0,11.6,29.6,1015.2
2019-04-17,17.4,14.0,21.4,0.0,301.0,14.7,33.3,1012.4
2019-04-18,17.4,13.0,20.3,0.8,283.0,16.0,37.0,1015.1
2019-04-19,17.0,13.0,19.9,0.8,305.0,14.0,33.3,1015.0
2019-04-20,17.4,12.2,19.8,0.8,343.0,12.5,29.6,1011.9
2019-04-21,17.6,12.0,20.6,0.0,284.0,14.8,35.2,1009.8
2019-04-22,18.4,14.6,20.6,0.0,280.0,17.6,35.2,1008.6
2019-04-23,16.1,13.7,18.0,0.0,293.0,14.9,35.2,1008.2
2019-04-24,17.6,11.0,20.0,6.1,259.0,15.2,33.3,1014.2
2019-04-25,18.7,13.8,22.3,0.0,266.0,15.8,33.3,1019.0
2019-04-26,17.3,14.4,19.2,0.0,44.0,24.5,33.29757738896366,1022.2
2019-04-27,18.9,13.4,22.0,0.0,36.0,16.4,33.295154777927316,1018.1
2019-04-28,21.2,13.7,25.8,0.0,6.0,11.9,33.29273216689098,1014.5
2019-04-29,20.1,16.7,22.0,0.0,348.0,12.7,33.29030955585464,1014.2
2019-04-30,19.3,16.3,21.1,0.0,8.0,12.8,33.287886944818304,1013.3
2019-05-01,19.0,16.5,20.5,0.0,349.0,11.6,33.28546433378196,1009.0
2019-05-02,19.6,16.6,22.0,0.0,297.0,13.4,33.28304172274562,1008.5
2019-05-03,19.9,16.9,22.3,0.0,271.0,16.8,33.280619111709285,1011.6
2019-05-04,19.3,16.9,22.0,0.0,289.0,14.7,33.27819650067295,1014.8
2019-05-05,18.7,16.7,20.8,0.0,357.0,15.3,33.2757738896366,1017.9
2019-05-06,18.6,15.8,20.6,0.0,36.0,18.5,33.273351278600266,1020.0
2019-05-07,19.2,16.3,21.1,0.0,31.0,17.6,33.27092866756393,1019.4
2019-05-08,19.8,15.5,22.0,0.0,21.0,15.2,33.268506056527585,1019.5
2019-05-09,19.8,14.9,21.5,0.0,39.0,18.5,33.26608344549125,1017.5
2019-05-10,19.9,17.8,21.8,0.0,41.0,22.4,33.26366083445491,1016.2
2019-05-11,20.8,17.0,23.0,0.0,45.0,17.1,33.26123822341857,1015.8
2019-05-12,27.3,15.7,31.1,0.0,11.0,10.4,33.25881561238223,1013.2
2019-05-13,27.4,17.5,31.8,0.0,19.0,12.2,33.25639300134589,1011.6
2019-05-14,27.2,17.8,31.8,0.0,24.0,12.2,33.253970390309554,1009.7
2019-05-15,23.8,18.3,27.0,0.0,7.0,11.2,33.25154777927322,1011.6
2019-05-16,22.2,15.4,25.5,0.0,13.0,16.4,33.24912516823687,1013.3
2019-05-17,19.3,17.0,21.1,0.0,31.0,22.3,33.246702557200535,1016.0
2019-05-18,18.7,16.3,20.8,0.0,26.0,20.5,33.2442799461642,1016.4
2019-05-19,19.4,15.6,21.6,0.0,30.0,17.6,33.241857335127854,1015.9
2019-05-20,20.6,17.5,22.5,0.0,29.0,17.2,33.23943472409152,1015.3
2019-05-21,20.0,17.1,22.2,0.0,25.0,20.8,33.23701211305518,1016.1
2019-05-22,19.6,16.8,21.2,0.0,33.0,19.9,33.23458950201884,1015.9
2019-05-23,20.8,17.0,22.9,0.0,6.0,16.3,33.2321668909825,1016.1
2019-05-24,20.3,16.9,22.0,0.0,351.0,16.3,33.22974427994616,1016.1
2019-05-25,20.6,15.4,22.5,0.0,356.0,15.1,33.22732166890982,1014.1
2019-05-26,22.9,17.2,27.0,0.0,36.0,19.4,33.224899057873486,1013.0
2019-05-27,23.4,16.6,27.0,0.0,8.0,13.4,33.22247644683714,1012.6
2019-05-28,21.6,18.4,23.3,0.0,2.0,13.9,33.220053835800805,1013.2
2019-05-29,22.1,17.5,24.8,0.0,21.0,12.7,33.21763122476447,1013.1
2019-05-30,24.5,17.5,27.8,0.0,8.0,11.0,33.21520861372812,1012.3
2019-05-31,24.2,17.0,27.4,0.0,347.0,11.9,33.212786002691786,1012.4
2019-06-01,25.7,17.0,30.1,0.0,345.0,12.7,33.21036339165545,1012.7
2019-06-02,24.9,17.8,29.3,0.0,342.0,9.6,33.20794078061911,1013.9
2019-06-03,23.1,18.7,25.7,0.0,338.0,11.0,33.20551816958277,1015.5
2019-06-04,21.4,18.9,23.0,0.0,10.0,17.2,33.20309555854643,1016.0
2019-06-05,19.8,18.0,21.6,1.0,29.0,22.7,33.20067294751009,1017.6
2019-06-06,19.8,15.1,21.4,0.0,27.0,19.6,33.198250336473755,1015.8
2019-06-07,20.1,15.5,23.1,0.0,38.0,21.4,33.19582772543741,1017.3
2019-06-08,20.5,15.3,22.7,0.0,7.0,18.7,33.193405114401074,1018.5
2019-06-09,19.7,16.4,21.6,0.0,353.0,18.4,33.19098250336474,1021.2
2019-06-10,20.4,17.6,22.4,0.0,18.0,18.2,33.18855989232839,1019.7
2019-06-11,20.0,16.9,21.7,0.0,8.0,18.9,33.186137281292055,1015.2
2019-06-12,21.0,17.6,22.4,0.0,14.0,18.2,33.18371467025572,1010.7
2019-06-13,20.1,18.0,22.1,0.0,343.0,18.5,33.18129205921938,1011.8
2019-06-14,20.1,15.5,22.2,0.0,356.0,16.1,33.178869448183036,1018.5
2019-06-15,19.8,15.9,22.0,0.0,38.0,20.1,33.1764468371467,1019.4
2019-06-16,20.6,16.9,22.4,0.0,359.0,16.4,33.17402422611036,1018.8
2019-06-17,20.2,16.7,21.5,0.0,9.0,15.0,33.171601615074024,1017.7
2019-06-18,20.9,15.2,23.7,0.0,359.0,13.0,33.16917900403768,1017.6
2019-06-19,22.6,13.0,25.3,0.0,23.0,13.4,33.16675639300134,1017.6
2019-06-20,22.2,18.2,24.0,0.0,357.0,16.7,33.164333781965006,1017.4
2019-06-21,21.1,19.1,23.0,0.0,16.0,21.9,33.16191117092867,1017.1
2019-06-22,21.6,16.9,23.4,0.0,0.0,16.0,33.159488559892324,1014.8
2019-06-23,21.4,17.5,23.5,0.0,358.0,15.5,33.15706594885599,1014.2
2019-06-24,22.7,18.7,25.1,0.0,16.0,12.8,33.15464333781965,1015.5
2019-06-25,23.9,20.1,26.0,0.0,13.0,13.1,33.152220726783305,1015.9
2019-06-26,23.4,20.9,26.3,0.0,357.0,15.5,33.14979811574697,1016.9
2019-06-27,21.7,20.0,23.6,0.0,25.0,19.5,33.14737550471063,1017.4
2019-06-28,22.0,19.7,24.0,0.0,1.0,19.5,33.144952893674294,1015.7
2019-06-29,22.4,19.5,24.0,0.0,326.0,16.5,33.14253028263795,1015.9
2019-06-30,22.2,20.3,24.1,0.0,330.0,15.4,33.14010767160161,1018.9
2019-07-01,21.4,19.6,23.6,0.0,346.0,15.8,33.137685060565275,1019.3
2019-07-02,21.7,19.6,24.0,0.0,348.0,16.7,33.13526244952894,1017.3
2019-07-03,22.1,19.8,24.2,0.0,355.0,16.8,33.13283983849259,1015.6
2019-07-04,22.3,17.9,24.1,0.0,6.0,16.3,33.130417227456256,1016.4
2019-07-05,22.1,19.3,24.0,0.0,31.0,17.4,33.12799461641992,1017.4
2019-07-06,21.6,19.9,24.1,0.0,28.0,18.5,33.125572005383574,1016.6
2019-07-07,22.4,19.4,24.2,0.3,21.0,19.6,33.12314939434724,1016.5
2019-07-08,22.9,18.9,24.5,0.0,19.0,15.8,33.1207267833109,1017.1
2019-07-09,22.3,15.0,24.6,0.0,30.0,16.1,33.11830417227456,1016.3
2019-07-10,22.4,18.8,24.3,0.0,354.0,13.4,33.11588156123822,1013.1
2019-07-11,23.4,19.3,25.0,0.0,296.0,15.9,33.11345895020188,1012.8
2019-07-12,23.3,20.6,25.8,0.0,298.0,14.4,33.111036339165544,1015.8
2019-07-13,23.6,19.8,25.7,0.0,310.0,13.3,33.10861372812921,1017.1
2019-07-14,23.3,20.8,25.3,0.0,28.0,18.4,33.10619111709286,1016.5
2019-07-15,22.4,20.7,24.2,0.0,24.0,19.7,33.103768506056525,1015.6
2019-07-16,22.1,20.0,24.1,0.0,12.0,17.2,33.10134589502019,1015.4
2019-07-17,22.4,20.3,24.7,0.0,5.0,17.2,33.098923283983844,1017.3
2019-07-18,22.2,20.0,24.4,0.0,12.0,17.9,33.096500672947506,1014.9
2019-07-19,23.4,20.6,25.1,0.0,324.0,14.4,33.09407806191117,1011.7
2019-07-20,23.4,21.0,25.9,0.0,290.0,16.8,33.09165545087483,1013.7
2019-07-21,24.0,21.4,26.1,0.0,300.0,15.4,33.08923283983849,1016.5
2019-07-22,23.8,21.5,25.8,0.0,297.0,15.1,33.08681022880215,1015.9
2019-07-23,23.9,21.5,26.0,0.0,305.0,13.9,33.08438761776581,1014.8
2019-07-24,23.8,21.7,25.6,0.0,357.0,15.7,33.081965006729476,1013.9
2019-07-25,23.6,21.3,25.5,0.0,8.0,17.0,33.07954239569313,1015.4
2019-07-26,23.3,20.7,25.2,0.0,15.0,20.6,33.077119784656794,1017.4
2019-07-27,22.9,19.8,24.9,0.0,18.0,18.2,33.07469717362046,1016.4
2019-07-28,22.8,21.0,25.1,0.0,8.0,17.8,33.07227456258411,1013.0
2019-07-29,23.2,20.7,24.8,0.0,13.0,18.5,33.069851951547776,1013.9
2019-07-30,23.3,20.3,25.2,0.0,21.0,19.0,33.06742934051144,1014.1
2019-07-31,23.2,19.2,25.4,0.0,327.0,13.5,33.0650067294751,1012.9
2019-08-01,23.2,21.2,25.4,0.0,318.0,15.3,33.06258411843876,1013.4
